DEPARTAMENTO,PROVINCIA,DISTRITO,ANIO,MES,TIPO_PRUEBA,CANTIDAD_PRUEBAS,Departamento_idx,Provincia_idx,Distrito_idx,TipoPrueba_idx,prediction
PUNO,AZANGARO,ASILLO,2021,9,AG,2,6.0,43.0,567.0,1.0,28.709874108535587
PUNO,AZANGARO,ASILLO,2021,10,AG,5,6.0,43.0,567.0,1.0,22.04813345251023
PUNO,AZANGARO,ASILLO,2021,10,PR,1,6.0,43.0,567.0,0.0,16.819971328674
PUNO,AZANGARO,ASILLO,2021,11,AG,1,6.0,43.0,567.0,1.0,15.386392796499422
PUNO,AZANGARO,ASILLO,2021,12,AG,7,6.0,43.0,567.0,1.0,8.724652140474063
PUNO,AZANGARO,AZANGARO,2020,4,PR,2,6.0,43.0,229.0,0.0,135.58177554688882
PUNO,AZANGARO,AZANGARO,2020,5,PR,4,6.0,43.0,229.0,0.0,128.92003489087801
PUNO,AZANGARO,AZANGARO,2020,6,PR,13,6.0,43.0,229.0,0.0,122.25829423485266
PUNO,AZANGARO,AZANGARO,2020,7,PR,23,6.0,43.0,229.0,0.0,115.5965535788273
PUNO,AZANGARO,AZANGARO,2020,7,PCR,7,6.0,43.0,229.0,2.0,126.05287782649975
PUNO,AZANGARO,AZANGARO,2020,8,PR,177,6.0,43.0,229.0,0.0,108.93481292281649
PUNO,AZANGARO,AZANGARO,2020,8,PCR,29,6.0,43.0,229.0,2.0,119.39113717048895
PUNO,AZANGARO,AZANGARO,2020,9,PR,132,6.0,43.0,229.0,0.0,102.27307226679113
PUNO,AZANGARO,AZANGARO,2020,9,PCR,2,6.0,43.0,229.0,2.0,112.72939651446359
PUNO,AZANGARO,AZANGARO,2020,10,PR,58,6.0,43.0,229.0,0.0,95.61133161076577
PUNO,AZANGARO,AZANGARO,2020,11,PR,36,6.0,43.0,229.0,0.0,88.94959095475497
PUNO,AZANGARO,AZANGARO,2020,11,PCR,2,6.0,43.0,229.0,2.0,99.40591520242742
PUNO,AZANGARO,AZANGARO,2020,12,PCR,1,6.0,43.0,229.0,2.0,92.74417454640206
PUNO,AZANGARO,AZANGARO,2020,12,PR,21,6.0,43.0,229.0,0.0,82.28785029872961
PUNO,AZANGARO,AZANGARO,2021,1,AG,2,6.0,43.0,229.0,1.0,115.30153605416126
PUNO,AZANGARO,AZANGARO,2021,1,PR,18,6.0,43.0,229.0,0.0,110.07337393032503
PUNO,AZANGARO,AZANGARO,2021,1,PCR,31,6.0,43.0,229.0,2.0,120.52969817799749
PUNO,AZANGARO,AZANGARO,2021,2,AG,6,6.0,43.0,229.0,1.0,108.63979539815045
PUNO,AZANGARO,AZANGARO,2021,2,PR,37,6.0,43.0,229.0,0.0,103.41163327431423
PUNO,AZANGARO,AZANGARO,2021,2,PCR,38,6.0,43.0,229.0,2.0,113.86795752198668
PUNO,AZANGARO,AZANGARO,2021,3,PCR,2,6.0,43.0,229.0,2.0,107.20621686596132
PUNO,AZANGARO,AZANGARO,2021,3,AG,35,6.0,43.0,229.0,1.0,101.9780547421251
PUNO,AZANGARO,AZANGARO,2021,3,PR,8,6.0,43.0,229.0,0.0,96.74989261828887
PUNO,AZANGARO,AZANGARO,2021,4,PR,5,6.0,43.0,229.0,0.0,90.08815196226351
PUNO,AZANGARO,AZANGARO,2021,4,AG,37,6.0,43.0,229.0,1.0,95.31631408609974
PUNO,AZANGARO,AZANGARO,2021,4,PCR,1,6.0,43.0,229.0,2.0,100.54447620993597
PUNO,AZANGARO,AZANGARO,2021,5,PR,5,6.0,43.0,229.0,0.0,83.4264113062527
PUNO,AZANGARO,AZANGARO,2021,5,AG,99,6.0,43.0,229.0,1.0,88.65457343008893
PUNO,AZANGARO,AZANGARO,2021,6,AG,80,6.0,43.0,229.0,1.0,81.99283277406357
PUNO,AZANGARO,AZANGARO,2021,6,PCR,2,6.0,43.0,229.0,2.0,87.2209948978998
PUNO,AZANGARO,AZANGARO,2021,6,PR,8,6.0,43.0,229.0,0.0,76.76467065022734
PUNO,AZANGARO,AZANGARO,2021,7,AG,41,6.0,43.0,229.0,1.0,75.33109211803821
PUNO,AZANGARO,AZANGARO,2021,7,PR,19,6.0,43.0,229.0,0.0,70.10292999420199
PUNO,AZANGARO,AZANGARO,2021,8,PR,8,6.0,43.0,229.0,0.0,63.44118933819118
PUNO,AZANGARO,AZANGARO,2021,8,AG,20,6.0,43.0,229.0,1.0,68.66935146202741
PUNO,AZANGARO,AZANGARO,2021,9,PR,2,6.0,43.0,229.0,0.0,56.77944868216582
PUNO,AZANGARO,AZANGARO,2021,9,AG,18,6.0,43.0,229.0,1.0,62.00761080600205
PUNO,AZANGARO,AZANGARO,2021,10,AG,17,6.0,43.0,229.0,1.0,55.34587014997669
PUNO,AZANGARO,AZANGARO,2021,10,PCR,9,6.0,43.0,229.0,2.0,60.57403227381292
PUNO,AZANGARO,AZANGARO,2021,11,PR,1,6.0,43.0,229.0,0.0,43.455967370129656
PUNO,AZANGARO,AZANGARO,2021,11,AG,15,6.0,43.0,229.0,1.0,48.684129493965884
PUNO,AZANGARO,AZANGARO,2021,12,AG,16,6.0,43.0,229.0,1.0,42.022388837940525
PUNO,AZANGARO,CAMINACA,2020,6,PR,1,6.0,43.0,969.0,0.0,49.357923950461554
PUNO,AZANGARO,CAMINACA,2020,7,PR,1,6.0,43.0,969.0,0.0,42.696183294436196
PUNO,AZANGARO,CAMINACA,2020,8,PR,10,6.0,43.0,969.0,0.0,36.03444263842539
PUNO,AZANGARO,CAMINACA,2020,9,PR,14,6.0,43.0,969.0,0.0,29.37270198240003
PUNO,AZANGARO,CAMINACA,2020,10,PR,2,6.0,43.0,969.0,0.0,22.710961326374672
PUNO,AZANGARO,CAMINACA,2020,11,PR,3,6.0,43.0,969.0,0.0,16.049220670363866
PUNO,AZANGARO,CAMINACA,2020,12,PR,1,6.0,43.0,969.0,0.0,9.387480014338507
PUNO,AZANGARO,CAMINACA,2021,1,PR,2,6.0,43.0,969.0,0.0,37.17300364593393
PUNO,AZANGARO,CAMINACA,2021,3,PR,1,6.0,43.0,969.0,0.0,23.849522333897767
PUNO,AZANGARO,CAMINACA,2021,4,PR,1,6.0,43.0,969.0,0.0,17.187781677872408
PUNO,AZANGARO,CAMINACA,2021,4,AG,5,6.0,43.0,969.0,1.0,22.415943801708636
PUNO,AZANGARO,CAMINACA,2021,5,AG,4,6.0,43.0,969.0,1.0,15.75420314569783
PUNO,AZANGARO,CAMINACA,2021,6,AG,13,6.0,43.0,969.0,1.0,9.09246248967247
PUNO,AZANGARO,CAMINACA,2021,7,AG,7,6.0,43.0,969.0,1.0,2.4307218336471124
PUNO,AZANGARO,CAMINACA,2021,8,AG,10,6.0,43.0,969.0,1.0,-4.231018822363694
PUNO,AZANGARO,CAMINACA,2021,10,AG,1,6.0,43.0,969.0,1.0,-17.55450013441441
PUNO,AZANGARO,CAMINACA,2021,12,AG,2,6.0,43.0,969.0,1.0,-30.877981446450576
PUNO,AZANGARO,CHUPA,2020,5,PR,1,6.0,43.0,918.0,0.0,61.043879315286176
PUNO,AZANGARO,CHUPA,2020,7,PR,2,6.0,43.0,918.0,0.0,47.72039800323546
PUNO,AZANGARO,CHUPA,2020,8,PR,9,6.0,43.0,918.0,0.0,41.05865734722465
PUNO,AZANGARO,CHUPA,2020,9,PR,7,6.0,43.0,918.0,0.0,34.396916691199294
PUNO,AZANGARO,CHUPA,2020,11,PR,1,6.0,43.0,918.0,0.0,21.07343537916313
PUNO,AZANGARO,CHUPA,2020,12,PR,1,6.0,43.0,918.0,0.0,14.41169472313777
PUNO,AZANGARO,CHUPA,2021,1,PR,6,6.0,43.0,918.0,0.0,42.197218354733195
PUNO,AZANGARO,CHUPA,2021,1,AG,1,6.0,43.0,918.0,1.0,47.42538047856942
PUNO,AZANGARO,CHUPA,2021,2,PR,1,6.0,43.0,918.0,0.0,35.53547769872239
PUNO,AZANGARO,CHUPA,2021,3,AG,1,6.0,43.0,918.0,1.0,34.10189916653326
PUNO,AZANGARO,CHUPA,2021,4,PR,1,6.0,43.0,918.0,0.0,22.21199638667167
PUNO,AZANGARO,CHUPA,2021,5,AG,9,6.0,43.0,918.0,1.0,20.778417854497093
PUNO,AZANGARO,CHUPA,2021,6,AG,5,6.0,43.0,918.0,1.0,14.116677198471734
PUNO,AZANGARO,CHUPA,2021,6,PR,2,6.0,43.0,918.0,0.0,8.888515074635507
PUNO,AZANGARO,CHUPA,2021,7,PR,1,6.0,43.0,918.0,0.0,2.226774418610148
PUNO,AZANGARO,CHUPA,2021,7,AG,8,6.0,43.0,918.0,1.0,7.454936542446376
PUNO,AZANGARO,CHUPA,2021,8,AG,7,6.0,43.0,918.0,1.0,0.7931958864355693
PUNO,AZANGARO,CHUPA,2021,9,AG,4,6.0,43.0,918.0,1.0,-5.868544769589789
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2020,4,PR,1,6.0,43.0,1028.0,0.0,56.8690784425271
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2020,7,PR,2,6.0,43.0,1028.0,0.0,36.883856474465574
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2020,8,PR,8,6.0,43.0,1028.0,0.0,30.222115818454768
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2020,9,PR,7,6.0,43.0,1028.0,0.0,23.56037516242941
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2020,12,PR,1,6.0,43.0,1028.0,0.0,3.5751531943678856
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,1,PR,1,6.0,43.0,1028.0,0.0,31.36067682596331
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,4,PR,2,6.0,43.0,1028.0,0.0,11.375454857901786
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,5,PR,2,6.0,43.0,1028.0,0.0,4.71371420189098
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,5,AG,8,6.0,43.0,1028.0,1.0,9.941876325727208
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,6,AG,2,6.0,43.0,1028.0,1.0,3.280135669701849
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,7,AG,6,6.0,43.0,1028.0,1.0,-3.3816049863235094
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,8,AG,4,6.0,43.0,1028.0,1.0,-10.043345642334316
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,9,AG,8,6.0,43.0,1028.0,1.0,-16.705086298359674
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,10,AG,2,6.0,43.0,1028.0,1.0,-23.366826954385033
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,11,AG,2,6.0,43.0,1028.0,1.0,-30.02856761039584
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,2021,12,AG,3,6.0,43.0,1028.0,1.0,-36.6903082664212
PUNO,AZANGARO,MUÑANI,2020,6,PR,1,6.0,43.0,1669.0,0.0,-19.601885778014548
PUNO,AZANGARO,MUÑANI,2021,2,PR,5,6.0,43.0,1669.0,0.0,-38.44854673855298
PUNO,AZANGARO,POTONI,2020,8,PR,1,6.0,43.0,1045.0,0.0,28.547377582188346
PUNO,AZANGARO,POTONI,2020,9,PR,4,6.0,43.0,1045.0,0.0,21.885636926162988
PUNO,AZANGARO,POTONI,2020,10,PR,4,6.0,43.0,1045.0,0.0,15.22389627013763
PUNO,AZANGARO,POTONI,2020,11,PR,1,6.0,43.0,1045.0,0.0,8.562155614126823
PUNO,AZANGARO,POTONI,2021,1,PR,1,6.0,43.0,1045.0,0.0,29.68593858969689
PUNO,AZANGARO,POTONI,2021,3,AG,1,6.0,43.0,1045.0,1.0,21.59061940149695
PUNO,AZANGARO,POTONI,2021,3,PR,1,6.0,43.0,1045.0,0.0,16.362457277660724
PUNO,AZANGARO,POTONI,2021,4,AG,4,6.0,43.0,1045.0,1.0,14.928878745471593
PUNO,AZANGARO,POTONI,2021,5,AG,4,6.0,43.0,1045.0,1.0,8.267138089460786
PUNO,AZANGARO,POTONI,2021,6,AG,3,6.0,43.0,1045.0,1.0,1.605397433435428
PUNO,AZANGARO,POTONI,2021,7,PR,1,6.0,43.0,1045.0,0.0,-10.284505346426158
PUNO,AZANGARO,POTONI,2021,7,AG,1,6.0,43.0,1045.0,1.0,-5.0563432225899305
PUNO,AZANGARO,POTONI,2021,8,AG,2,6.0,43.0,1045.0,1.0,-11.718083878600737
PUNO,AZANGARO,POTONI,2021,9,AG,1,6.0,43.0,1045.0,1.0,-18.379824534626096
PUNO,AZANGARO,POTONI,2021,11,AG,1,6.0,43.0,1045.0,1.0,-31.70330584666226
PUNO,AZANGARO,POTONI,2021,12,AG,3,6.0,43.0,1045.0,1.0,-38.36504650268762
PUNO,AZANGARO,SAMAN,2020,6,PR,1,6.0,43.0,699.0,0.0,75.95670770287688
PUNO,AZANGARO,SAMAN,2020,7,PR,6,6.0,43.0,699.0,0.0,69.29496704685153
PUNO,AZANGARO,SAMAN,2020,8,PR,61,6.0,43.0,699.0,0.0,62.63322639084072
PUNO,AZANGARO,SAMAN,2020,9,PR,45,6.0,43.0,699.0,0.0,55.97148573481536
PUNO,AZANGARO,SAMAN,2020,10,PR,20,6.0,43.0,699.0,0.0,49.30974507879
PUNO,AZANGARO,SAMAN,2020,11,PR,17,6.0,43.0,699.0,0.0,42.648004422779195
PUNO,AZANGARO,SAMAN,2020,12,PR,16,6.0,43.0,699.0,0.0,35.98626376675384
PUNO,AZANGARO,SAMAN,2021,1,AG,1,6.0,43.0,699.0,1.0,68.99994952218549
PUNO,AZANGARO,SAMAN,2021,1,PR,9,6.0,43.0,699.0,0.0,63.77178739834926
PUNO,AZANGARO,SAMAN,2021,2,AG,9,6.0,43.0,699.0,1.0,62.33820886617468
PUNO,AZANGARO,SAMAN,2021,2,PR,11,6.0,43.0,699.0,0.0,57.110046742338454
PUNO,AZANGARO,SAMAN,2021,3,PR,3,6.0,43.0,699.0,0.0,50.448306086313096
PUNO,AZANGARO,SAMAN,2021,3,AG,8,6.0,43.0,699.0,1.0,55.676468210149324
PUNO,AZANGARO,SAMAN,2021,4,AG,4,6.0,43.0,699.0,1.0,49.014727554123965
PUNO,AZANGARO,SAMAN,2021,4,PR,2,6.0,43.0,699.0,0.0,43.78656543028774
PUNO,AZANGARO,SAMAN,2021,5,AG,11,6.0,43.0,699.0,1.0,42.35298689811316
PUNO,AZANGARO,SAMAN,2021,5,PR,3,6.0,43.0,699.0,0.0,37.12482477427693
PUNO,AZANGARO,SAMAN,2021,6,AG,27,6.0,43.0,699.0,1.0,35.6912462420878
PUNO,AZANGARO,SAMAN,2021,7,AG,7,6.0,43.0,699.0,1.0,29.02950558606244
PUNO,AZANGARO,SAMAN,2021,8,AG,5,6.0,43.0,699.0,1.0,22.367764930051635
PUNO,AZANGARO,SAMAN,2021,9,AG,7,6.0,43.0,699.0,1.0,15.706024274026277
PUNO,AZANGARO,SAMAN,2021,10,AG,4,6.0,43.0,699.0,1.0,9.044283618000918
PUNO,AZANGARO,SAMAN,2021,11,AG,4,6.0,43.0,699.0,1.0,2.3825429619901115
PUNO,AZANGARO,SAMAN,2021,12,AG,6,6.0,43.0,699.0,1.0,-4.279197694035247
PUNO,AZANGARO,SAN ANTON,2020,4,PR,1,6.0,43.0,700.0,0.0,89.18167500101845
PUNO,AZANGARO,SAN ANTON,2020,5,PR,1,6.0,43.0,700.0,0.0,82.51993434500764
PUNO,AZANGARO,SAN ANTON,2020,6,PR,1,6.0,43.0,700.0,0.0,75.85819368898228
PUNO,AZANGARO,SAN ANTON,2020,7,PCR,1,6.0,43.0,700.0,2.0,79.65277728062938
PUNO,AZANGARO,SAN ANTON,2020,8,PR,12,6.0,43.0,700.0,0.0,62.53471237694612
PUNO,AZANGARO,SAN ANTON,2020,9,PR,10,6.0,43.0,700.0,0.0,55.87297172092076
PUNO,AZANGARO,SAN ANTON,2020,10,PR,5,6.0,43.0,700.0,0.0,49.2112310648954
PUNO,AZANGARO,SAN ANTON,2020,11,PR,1,6.0,43.0,700.0,0.0,42.549490408884594
PUNO,AZANGARO,SAN ANTON,2020,12,PR,1,6.0,43.0,700.0,0.0,35.887749752859236
PUNO,AZANGARO,SAN ANTON,2021,1,AG,1,6.0,43.0,700.0,1.0,68.90143550829089
PUNO,AZANGARO,SAN ANTON,2021,1,PR,4,6.0,43.0,700.0,0.0,63.67327338445466
PUNO,AZANGARO,SAN ANTON,2021,2,PR,2,6.0,43.0,700.0,0.0,57.011532728443854
PUNO,AZANGARO,SAN ANTON,2021,3,AG,1,6.0,43.0,700.0,1.0,55.57795419625472
PUNO,AZANGARO,SAN ANTON,2021,3,PR,1,6.0,43.0,700.0,0.0,50.349792072418495
PUNO,AZANGARO,SAN ANTON,2021,4,AG,2,6.0,43.0,700.0,1.0,48.916213540229364
PUNO,AZANGARO,SAN ANTON,2021,5,PR,2,6.0,43.0,700.0,0.0,37.02631076038233
PUNO,AZANGARO,SAN ANTON,2021,5,AG,7,6.0,43.0,700.0,1.0,42.25447288421856
PUNO,AZANGARO,SAN ANTON,2021,6,AG,6,6.0,43.0,700.0,1.0,35.5927322281932
PUNO,AZANGARO,SAN ANTON,2021,7,PR,1,6.0,43.0,700.0,0.0,23.702829448331613
PUNO,AZANGARO,SAN ANTON,2021,7,AG,9,6.0,43.0,700.0,1.0,28.93099157216784
PUNO,AZANGARO,SAN ANTON,2021,8,AG,3,6.0,43.0,700.0,1.0,22.269250916157034
PUNO,AZANGARO,SAN ANTON,2021,9,AG,1,6.0,43.0,700.0,1.0,15.607510260131676
PUNO,AZANGARO,SAN ANTON,2021,11,AG,1,6.0,43.0,700.0,1.0,2.2840289480955107
PUNO,AZANGARO,SAN ANTON,2021,12,AG,1,6.0,43.0,700.0,1.0,-4.377711707929848
PUNO,AZANGARO,SAN JOSE,2020,8,PR,5,6.0,43.0,15.0,0.0,130.01681189695955
PUNO,AZANGARO,SAN JOSE,2020,9,PR,1,6.0,43.0,15.0,0.0,123.3550712409342
PUNO,AZANGARO,SAN JOSE,2020,10,PR,2,6.0,43.0,15.0,0.0,116.69333058490884
PUNO,AZANGARO,SAN JOSE,2020,11,PR,2,6.0,43.0,15.0,0.0,110.03158992889803
PUNO,AZANGARO,SAN JOSE,2021,1,PR,4,6.0,43.0,15.0,0.0,131.1553729044681
PUNO,AZANGARO,SAN JOSE,2021,2,AG,3,6.0,43.0,15.0,1.0,129.72179437229352
PUNO,AZANGARO,SAN JOSE,2021,2,PR,1,6.0,43.0,15.0,0.0,124.49363224845729
PUNO,AZANGARO,SAN JOSE,2021,3,PR,1,6.0,43.0,15.0,0.0,117.83189159243193
PUNO,AZANGARO,SAN JOSE,2021,3,AG,1,6.0,43.0,15.0,1.0,123.06005371626816
PUNO,AZANGARO,SAN JOSE,2021,4,AG,1,6.0,43.0,15.0,1.0,116.3983130602428
PUNO,AZANGARO,SAN JOSE,2021,5,PR,1,6.0,43.0,15.0,0.0,104.50841028039576
PUNO,AZANGARO,SAN JOSE,2021,5,AG,2,6.0,43.0,15.0,1.0,109.73657240423199
PUNO,AZANGARO,SAN JOSE,2021,6,AG,2,6.0,43.0,15.0,1.0,103.07483174820663
PUNO,AZANGARO,SAN JOSE,2021,6,PR,1,6.0,43.0,15.0,0.0,97.8466696243704
PUNO,AZANGARO,SAN JOSE,2021,8,AG,2,6.0,43.0,15.0,1.0,89.75135043617047
PUNO,AZANGARO,SAN JOSE,2021,10,AG,2,6.0,43.0,15.0,1.0,76.42786912411975
PUNO,AZANGARO,SAN JUAN DE SALINAS,2020,6,PR,1,6.0,43.0,1291.0,0.0,17.636411475366913
PUNO,AZANGARO,SAN JUAN DE SALINAS,2020,8,PR,1,6.0,43.0,1291.0,0.0,4.312930163330748
PUNO,AZANGARO,SAN JUAN DE SALINAS,2020,9,PR,4,6.0,43.0,1291.0,0.0,-2.3488104926946107
PUNO,AZANGARO,SAN JUAN DE SALINAS,2020,10,PR,2,6.0,43.0,1291.0,0.0,-9.01055114871997
PUNO,AZANGARO,SAN JUAN DE SALINAS,2020,11,PR,1,6.0,43.0,1291.0,0.0,-15.672291804730776
PUNO,AZANGARO,SAN JUAN DE SALINAS,2021,4,AG,1,6.0,43.0,1291.0,1.0,-9.305568673386006
PUNO,AZANGARO,SAN JUAN DE SALINAS,2021,4,PR,1,6.0,43.0,1291.0,0.0,-14.533730797222233
PUNO,AZANGARO,SAN JUAN DE SALINAS,2021,5,AG,1,6.0,43.0,1291.0,1.0,-15.967309329396812
PUNO,AZANGARO,SAN JUAN DE SALINAS,2021,6,AG,2,6.0,43.0,1291.0,1.0,-22.62904998542217
PUNO,AZANGARO,SAN JUAN DE SALINAS,2021,8,AG,1,6.0,43.0,1291.0,1.0,-35.952531297458336
PUNO,AZANGARO,SAN JUAN DE SALINAS,2021,8,PR,1,6.0,43.0,1291.0,0.0,-41.18069342129456
PUNO,AZANGARO,SANTIAGO DE PUPUJA,2020,8,PR,7,6.0,43.0,1491.0,0.0,-15.389872616244247
PUNO,AZANGARO,SANTIAGO DE PUPUJA,2020,9,PR,5,6.0,43.0,1491.0,0.0,-22.051613272269606
PUNO,AZANGARO,SANTIAGO DE PUPUJA,2021,2,AG,1,6.0,43.0,1491.0,1.0,-15.684890140910284
PUNO,AZANGARO,SANTIAGO DE PUPUJA,2021,2,PCR,1,6.0,43.0,1491.0,2.0,-10.456728017074056
PUNO,AZANGARO,SANTIAGO DE PUPUJA,2021,3,AG,1,6.0,43.0,1491.0,1.0,-22.346630796935642
PUNO,AZANGARO,SANTIAGO DE PUPUJA,2021,6,AG,2,6.0,43.0,1491.0,1.0,-42.331852764997166
PUNO,AZANGARO,SANTIAGO DE PUPUJA,2021,8,PR,1,6.0,43.0,1491.0,0.0,-60.88349620086956
PUNO,AZANGARO,TIRAPATA,2020,8,PR,3,6.0,43.0,1450.0,0.0,-11.350798046420095
PUNO,AZANGARO,TIRAPATA,2020,10,PR,1,6.0,43.0,1450.0,0.0,-24.674279358470812
PUNO,AZANGARO,TIRAPATA,2020,11,PR,2,6.0,43.0,1450.0,0.0,-31.33602001448162
PUNO,AZANGARO,TIRAPATA,2021,4,AG,1,6.0,43.0,1450.0,1.0,-24.96929688313685
PUNO,AZANGARO,TIRAPATA,2021,5,AG,1,6.0,43.0,1450.0,1.0,-31.631037539147655
PUNO,AZANGARO,TIRAPATA,2021,5,PR,1,6.0,43.0,1450.0,0.0,-36.85919966298388
PUNO,AZANGARO,TIRAPATA,2021,7,AG,3,6.0,43.0,1450.0,1.0,-44.95451885119837
PUNO,AZANGARO,TIRAPATA,2021,7,PR,1,6.0,43.0,1450.0,0.0,-50.1826809750346
PUNO,CARABAYA,AJOYANI,2020,6,PR,1,6.0,68.0,904.0,0.0,45.824925925189746
PUNO,CARABAYA,AJOYANI,2020,8,PR,5,6.0,68.0,904.0,0.0,32.50144461315358
PUNO,CARABAYA,AJOYANI,2020,9,PR,6,6.0,68.0,904.0,0.0,25.839703957128222
PUNO,CARABAYA,AJOYANI,2020,10,PR,9,6.0,68.0,904.0,0.0,19.177963301102864
PUNO,CARABAYA,AJOYANI,2020,11,PR,2,6.0,68.0,904.0,0.0,12.516222645092057
PUNO,CARABAYA,AJOYANI,2020,12,PR,1,6.0,68.0,904.0,0.0,5.854481989066699
PUNO,CARABAYA,AJOYANI,2021,1,PR,1,6.0,68.0,904.0,0.0,33.64000562066212
PUNO,CARABAYA,AJOYANI,2021,2,PR,1,6.0,68.0,904.0,0.0,26.978264964651316
PUNO,CARABAYA,AJOYANI,2021,2,AG,12,6.0,68.0,904.0,1.0,32.206427088487544
PUNO,CARABAYA,AJOYANI,2021,3,AG,1,6.0,68.0,904.0,1.0,25.544686432462186
PUNO,CARABAYA,AJOYANI,2021,4,AG,10,6.0,68.0,904.0,1.0,18.882945776436827
PUNO,CARABAYA,AJOYANI,2021,5,AG,5,6.0,68.0,904.0,1.0,12.22120512042602
PUNO,CARABAYA,AJOYANI,2021,6,AG,5,6.0,68.0,904.0,1.0,5.559464464400662
PUNO,CARABAYA,AJOYANI,2021,7,AG,8,6.0,68.0,904.0,1.0,-1.1022761916246964
PUNO,CARABAYA,AJOYANI,2021,7,PR,1,6.0,68.0,904.0,0.0,-6.330438315460924
PUNO,CARABAYA,AJOYANI,2021,8,AG,5,6.0,68.0,904.0,1.0,-7.764016847635503
PUNO,CARABAYA,AJOYANI,2021,9,AG,7,6.0,68.0,904.0,1.0,-14.425757503660861
PUNO,CARABAYA,AJOYANI,2021,12,AG,1,6.0,68.0,904.0,1.0,-34.410979471722385
PUNO,CARABAYA,AYAPATA,2020,5,PR,1,6.0,68.0,501.0,0.0,92.18781418203434
PUNO,CARABAYA,AYAPATA,2020,6,PR,1,6.0,68.0,501.0,0.0,85.52607352600899
PUNO,CARABAYA,AYAPATA,2020,7,PR,3,6.0,68.0,501.0,0.0,78.86433286998363
PUNO,CARABAYA,AYAPATA,2020,8,PR,8,6.0,68.0,501.0,0.0,72.20259221397282
PUNO,CARABAYA,AYAPATA,2020,9,PR,5,6.0,68.0,501.0,0.0,65.54085155794746
PUNO,CARABAYA,AYAPATA,2020,10,PR,1,6.0,68.0,501.0,0.0,58.879110901922104
PUNO,CARABAYA,AYAPATA,2020,11,PR,5,6.0,68.0,501.0,0.0,52.2173702459113
PUNO,CARABAYA,AYAPATA,2020,12,PR,5,6.0,68.0,501.0,0.0,45.55562958988594
PUNO,CARABAYA,AYAPATA,2021,1,PR,7,6.0,68.0,501.0,0.0,73.34115322148136
PUNO,CARABAYA,AYAPATA,2021,1,AG,1,6.0,68.0,501.0,1.0,78.56931534531759
PUNO,CARABAYA,AYAPATA,2021,2,AG,13,6.0,68.0,501.0,1.0,71.90757468930678
PUNO,CARABAYA,AYAPATA,2021,2,PR,6,6.0,68.0,501.0,0.0,66.67941256547056
PUNO,CARABAYA,AYAPATA,2021,3,PR,7,6.0,68.0,501.0,0.0,60.0176719094452
PUNO,CARABAYA,AYAPATA,2021,3,AG,5,6.0,68.0,501.0,1.0,65.24583403328143
PUNO,CARABAYA,AYAPATA,2021,4,PR,3,6.0,68.0,501.0,0.0,53.35593125341984
PUNO,CARABAYA,AYAPATA,2021,4,AG,3,6.0,68.0,501.0,1.0,58.58409337725607
PUNO,CARABAYA,AYAPATA,2021,5,PR,3,6.0,68.0,501.0,0.0,46.69419059740903
PUNO,CARABAYA,AYAPATA,2021,5,AG,4,6.0,68.0,501.0,1.0,51.92235272124526
PUNO,CARABAYA,AYAPATA,2021,6,PR,1,6.0,68.0,501.0,0.0,40.032449941383675
PUNO,CARABAYA,AYAPATA,2021,8,PR,2,6.0,68.0,501.0,0.0,26.70896862934751
PUNO,CARABAYA,AYAPATA,2021,8,AG,1,6.0,68.0,501.0,1.0,31.937130753183737
PUNO,CARABAYA,AYAPATA,2021,9,PR,1,6.0,68.0,501.0,0.0,20.04722797332215
PUNO,CARABAYA,AYAPATA,2021,9,AG,2,6.0,68.0,501.0,1.0,25.27539009715838
PUNO,CARABAYA,AYAPATA,2021,10,PR,1,6.0,68.0,501.0,0.0,13.385487317296793
PUNO,CARABAYA,AYAPATA,2021,10,AG,1,6.0,68.0,501.0,1.0,18.61364944113302
PUNO,CARABAYA,AYAPATA,2021,11,PR,4,6.0,68.0,501.0,0.0,6.723746661285986
PUNO,CARABAYA,AYAPATA,2021,11,AG,1,6.0,68.0,501.0,1.0,11.951908785122214
PUNO,CARABAYA,AYAPATA,2021,12,AG,1,6.0,68.0,501.0,1.0,5.290168129096855
PUNO,CARABAYA,AYAPATA,2021,12,PR,2,6.0,68.0,501.0,0.0,0.06200600526062772
